"Actinomyces","Adlercreutzia","Agathobacter","Akkermansia","Alistipes","Allisonella","Anaerofilum","Anaerofustis","Anaerostipes","Anaerotruncus","Anaerovoracaceae Family XIII AD3011 group","Anaerovoracaceae Family XIII UCG_001","Bacilli RF39","Bacteroides","Barnesiella","Barnesiellaceae uncultured","Bifidobacterium","Bilophila","Blautia","Butyricicoccaceae UCG-008","Butyricicoccaceae UCG-009","Butyricicoccus","Butyricimonas","Candidatus Soleaferrea","Christensenella","Christensenellaceae R-7 group","Christensenellaceae uncultured","Clostridia UCG-014","Clostridia class","Clostridia vadinBB60 group","Clostridium sensu stricto 1","Colidextribacter","Collinsella","Coprobacter","Coprococcus","Coriobacteriales Incertae Sedis uncultured","Defluviitaleaceae UCG-011","Desulfovibrio","Desulfovibrionaceae uncultured","Dialister","Dielma","Dorea","Eggerthella","Eggerthellaceae uncultured","Eisenbergiella","Enterorhabdus","Erysipelatoclostridium","Erysipelotrichaceae UCG-003","Erysipelotrichaceae uncultured","Escherichia-Shigella","Faecalibacterium","Flavonifractor","Fournierella","Fusicatenibacter","Gastranaerophilales","Gordonibacter","Haemophilus","Holdemanella","Holdemania","Intestinibacter","Intestinimonas","Izemoplasmatales","Lachnoclostridium","Lachnospira","Lachnospiraceae","Lachnospiraceae CAG-56","Lachnospiraceae FCS020 group","Lachnospiraceae GCA-900066575","Lachnospiraceae NC2004 group","Lachnospiraceae ND3007 group","Lachnospiraceae NK4A136 group","Lachnospiraceae UCG-004","Lachnospiraceae UCG-008","Lachnospiraceae UCG-010","Lachnospiraceae family","Lachnospiraceae uncultured","Lactobacillus","Lactococcus","Marvinbryantia","Merdibacter","Methanobrevibacter","Monoglobus","Moryella","Muribaculaceae","Negativibacillus","Odoribacter","Olsenella","Oscillibacter","Oscillospira","Oscillospiraceae NK4A214 group","Oscillospiraceae UCG-002","Oscillospiraceae UCG-003","Oscillospiraceae UCG-005","Oscillospiraceae UCG-007","Oscillospiraceae family","Oscillospiraceae uncultured","Oscillospirales UCG-010","Oscillospirales class","Oscillospirales order uncultured","Oxalobacter","Paludicola","Papillibacter","Parabacteroides","Paraprevotella","Parasutterella","Peptococcaceae uncultured","Peptococcus","Peptostreptococcaceae family","Phascolarctobacterium","Phocea","Prevotella","Rhodospirillales uncultured","Romboutsia","Roseburia","Rothia","Ruminococcaceae CAG-352","Ruminococcaceae DTU089","Ruminococcaceae Incertae Sedis","Ruminococcaceae UBA1819","Ruminococcaceae family","Ruminococcaceae uncultured","Ruminococcus","Senegalimassilia","Slackia","Streptococcus","Subdoligranulum","Sutterella","Terrisporobacter","Turicibacter","Tyzzerella","Veillonella","[Clostridium] methylpentosum group","[Eubacterium] brachy group","[Eubacterium] coprostanoligenes group","[Eubacterium] eligens group","[Eubacterium] fissicatena group","[Eubacterium] hallii group","[Eubacterium] ruminantium group","[Eubacterium] siraeum group","[Eubacterium] ventriosum group","[Eubacterium] xylanophilum group","[Ruminococcus] gauvreauii group","[Ruminococcus] torques group"
0.001628354,0.002616798,0.002496243,0,0,0,0,0,0,0,0.012878629,0.002379237,0,0,0.003333987,0.007160446,0.002115842,0.00130051,0,0.001554785,0,0,0,0.002978457,0,0,0,0,0,0.006308347,0.00231967,0,0,0,0,0.002570305,0,0.003876138,0,0,0.002648868,0.001838235,0,0.001992049,0.00270382,0.002123142,0.00373607,0.007513634,0.003429038,0,0.001551049,0.002944017,0,0,0.005375104,0,0.003865171,0.001270818,0,0,0.002238477,0.001628354,0.002616798,0.002496243,0,0,0,0,0,0,0,0.012878629,0.002379237,0,0,0.003333987,0.007160446,0.002115842,0.00130051,0,0.001554785,0,0,0,0.002978457,0,0,0,0,0,0.006308347,0.00231967,0,0,0,0,0.002570305,0,0.003876138,0,0,0.002648868,0.001838235,0,0.001992049,0.00270382,0.002123142,0.00373607,0.007513634,0.003429038,0,0.001551049,0.002944017,0,0,0.005375104,0,0.003865171,0.001270818,0,0,0.002238477,0.001628354,0.002616798,0.002496243,0,0,0,0,0,0,0,0.012878629,0.002379237,0,0,0.003333987,0.007160446,0.002115842,0.00130051,0,0.001554785,0
0,0,0.00313304,0,0,0.00215714,0,0.002454214,0.003048451,0.001526311,0,0,0.001755556,0.001887554,0,0.002851218,0.00143575,0.002298881,0,0,0,0.003288942,0,0.001836342,0,0,0.002836242,0.002366843,0.002656058,0,0.006195047,0,0,0,0.001506747,0.001814333,0,0,0.001512694,0,0,0,0.001741125,0,0,0.001648974,0,0,0.00126146,0,0.00153023,0,0,0,0,0,0.002334162,0,0,0,0,0,0,0.00313304,0,0,0.00215714,0,0.002454214,0.003048451,0.001526311,0,0,0.001755556,0.001887554,0,0.002851218,0.00143575,0.002298881,0,0,0,0.003288942,0,0.001836342,0,0,0.002836242,0.002366843,0.002656058,0,0.006195047,0,0,0,0.001506747,0.001814333,0,0,0.001512694,0,0,0,0.001741125,0,0,0.001648974,0,0,0.00126146,0,0.00153023,0,0,0,0,0,0.002334162,0,0,0,0,0,0,0.00313304,0,0,0.00215714,0,0.002454214,0.003048451,0.001526311,0,0,0.001755556,0.001887554,0,0.002851218,0.00143575,0.002298881,0,0,0
0.016650285,0.001841104,0.013678392,0,0.001972156,0,0.00511539,0.011727844,0,0.004732966,0.027593742,0.011678653,0.003355556,0.006051699,0,0.024688958,0.017058979,0.004886764,0,0.004485765,0,0,0,0.003381556,0.008918154,0,0.010305441,0.058868752,0,0.019823444,0.033239343,0.002000954,0,0,0.005906982,0.008855674,0.007641377,0.00281637,0.009866583,0.001990723,0.003729328,0.024159664,0,0.008808721,0.001794675,0.003453645,0.030912138,0.005911264,0.004352924,0.008381335,0,0.002308109,0.00654126,0.006975141,0.02475316,0,0.017418367,0.023855706,0.008538354,0,0.006926941,0.016650285,0.001841104,0.013678392,0,0.001972156,0,0.00511539,0.011727844,0,0.004732966,0.027593742,0.011678653,0.003355556,0.006051699,0,0.024688958,0.017058979,0.004886764,0,0.004485765,0,0,0,0.003381556,0.008918154,0,0.010305441,0.058868752,0,0.019823444,0.033239343,0.002000954,0,0,0.005906982,0.008855674,0.007641377,0.00281637,0.009866583,0.001990723,0.003729328,0.024159664,0,0.008808721,0.001794675,0.003453645,0.030912138,0.005911264,0.004352924,0.008381335,0,0.002308109,0.00654126,0.006975141,0.02475316,0,0.017418367,0.023855706,0.008538354,0,0.006926941,0.016650285,0.001841104,0.013678392,0,0.001972156,0,0.00511539,0.011727844,0,0.004732966,0.027593742,0.011678653,0.003355556,0.006051699,0,0.024688958,0.017058979,0.004886764,0,0.004485765,0
0.001261608,0.00522425,0.002394355,0.00331376,0.002909418,0,0.001207567,0,0.002594426,0.001540314,0.006462561,0.005261512,0.001866667,0.001700239,0,0.002592017,0,0.003257842,0.005477573,0.002374199,0.004746385,0,0.002187103,0.004501276,0.001649523,0.001632063,0,0.001045212,0.002620644,0,0,0.003340054,0.00204973,0,0.004146888,0.004039051,0.004308195,0.003527721,0,0.003749517,0.001498702,0,0.002260987,0.005101998,0.002444064,0.006369427,0.002008777,0.002437218,0.00348234,0.001278867,0.003872418,0.003462163,0.003552468,0.001135488,0.0015687,0.006761779,0.00134277,0,0,0.002728826,0.005217238,0.001261608,0.00522425,0.002394355,0.00331376,0.002909418,0,0.001207567,0,0.002594426,0.001540314,0.006462561,0.005261512,0.001866667,0.001700239,0,0.002592017,0,0.003257842,0.005477573,0.002374199,0.004746385,0,0.002187103,0.004501276,0.001649523,0.001632063,0,0.001045212,0.002620644,0,0,0.003340054,0.00204973,0,0.004146888,0.004039051,0.004308195,0.003527721,0,0.003749517,0.001498702,0,0.002260987,0.005101998,0.002444064,0.006369427,0.002008777,0.002437218,0.00348234,0.001278867,0.003872418,0.003462163,0.003552468,0.001135488,0.0015687,0.006761779,0.00134277,0,0,0.002728826,0.005217238,0.001261608,0.00522425,0.002394355,0.00331376,0.002909418,0,0.001207567,0,0.002594426,0.001540314,0.006462561,0.005261512,0.001866667,0.001700239,0,0.002592017,0,0.003257842,0.005477573,0.002374199,0.004746385
0.015065941,0,0.007514201,0.018424506,0,0,0.003756876,0.016034844,0,0.015459154,0.007903852,0.03725205,0.022288889,0,0.013581094,0.025984966,0.00651755,0.001550102,0.00474934,0.007553314,0.005625824,0,0.007436151,0,0.002507812,0,0.020097536,0,0,0.006347408,0.03308655,0,0,0.004806742,0,0.011382781,0,0.002409883,0.003011761,0,0,0.001674107,0,0.004774192,0,0.01,0.017976637,0.001642766,0.00191884,0,0,0.0248475,0.019151865,0,0.018593707,0,0.022776899,0,0.002052489,0,0.029064951,0.015065941,0,0.007514201,0.018424506,0,0,0.003756876,0.016034844,0,0.015459154,0.007903852,0.03725205,0.022288889,0,0.013581094,0.025984966,0.00651755,0.001550102,0.00474934,0.007553314,0.005625824,0,0.007436151,0,0.002507812,0,0.020097536,0,0,0.006347408,0.03308655,0,0,0.004806742,0,0.011382781,0,0.002409883,0.003011761,0,0,0.001674107,0,0.004774192,0,0.01,0.017976637,0.001642766,0.00191884,0,0,0.0248475,0.019151865,0,0.018593707,0,0.022776899,0,0.002052489,0,0.029064951,0.015065941,0,0.007514201,0.018424506,0,0,0.003756876,0.016034844,0,0.015459154,0.007903852,0.03725205,0.022288889,0,0.013581094,0.025984966,0.00651755,0.001550102,0.00474934,0.007553314,0.005625824
0.006498746,0.045765927,0.004967014,0.009623159,0.019936344,0,0.01061653,0.007634254,0.049618403,0.003668748,0.007206453,0.014819246,0.024155556,0.054306792,0.002843695,0.01250648,0.005176257,0.035836267,0.034490765,0.006208635,0.020278834,0.017640689,0.015958798,0.013996506,0.014483619,0.015116652,0.003413758,0.001762175,0,0.004140463,0.009806509,0.013206298,0.023401088,0.034219425,0.0856179,0.027258197,0.014375765,0.040430876,0.006514125,0.034663703,0.038617709,0.00157563,0,0.021651971,0.005006199,0.054486907,0.035339125,0.001521578,0.011370905,0.015251282,0,0.036741327,0.004745363,0.058518188,0.017324905,0.006870547,0.010026855,0.017724567,0.015626283,0.005770112,0.025328281,0.006498746,0.045765927,0.004967014,0.009623159,0.019936344,0,0.01061653,0.007634254,0.049618403,0.003668748,0.007206453,0.014819246,0.024155556,0.054306792,0.002843695,0.01250648,0.005176257,0.035836267,0.034490765,0.006208635,0.020278834,0.017640689,0.015958798,0.013996506,0.014483619,0.015116652,0.003413758,0.001762175,0,0.004140463,0.009806509,0.013206298,0.023401088,0.034219425,0.0856179,0.027258197,0.014375765,0.040430876,0.006514125,0.034663703,0.038617709,0.00157563,0,0.021651971,0.005006199,0.054486907,0.035339125,0.001521578,0.011370905,0.015251282,0,0.036741327,0.004745363,0.058518188,0.017324905,0.006870547,0.010026855,0.017724567,0.015626283,0.005770112,0.025328281,0.006498746,0.045765927,0.004967014,0.009623159,0.019936344,0,0.01061653,0.007634254,0.049618403,0.003668748,0.007206453,0.014819246,0.024155556,0.054306792,0.002843695,0.01250648,0.005176257,0.035836267,0.034490765,0.006208635,0.020278834
0.082752652,0.030485696,0.029725668,0.031732566,0.010348935,0,0.127951831,0.089855269,0.181155817,0.039810121,0.044935723,0.005451851,0.071644444,0.070314977,0.084869582,0.016815708,0.013261798,0.070306342,0.076432718,0.125034142,0.099609426,0.045261338,0.146677014,0.043624311,0.014242225,0.111970248,0.069828029,0,0,0.044841998,0.012820691,0,0.028256997,0.020662748,0,0.038532982,0.089701147,0.030544547,0.079614059,0.038567839,0.105118241,0.032267595,0,0.040177183,0.040427416,0.041493277,0.092889952,0,0.033437567,0.175902341,0,0.018323559,0.05957921,0,0.030566577,0.024599822,0.041525488,0.001404588,0.081880627,0,0,0.082752652,0.030485696,0.029725668,0.031732566,0.010348935,0,0.127951831,0.089855269,0.181155817,0.039810121,0.044935723,0.005451851,0.071644444,0.070314977,0.084869582,0.016815708,0.013261798,0.070306342,0.076432718,0.125034142,0.099609426,0.045261338,0.146677014,0.043624311,0.014242225,0.111970248,0.069828029,0,0,0.044841998,0.012820691,0,0.028256997,0.020662748,0,0.038532982,0.089701147,0.030544547,0.079614059,0.038567839,0.105118241,0.032267595,0,0.040177183,0.040427416,0.041493277,0.092889952,0,0.033437567,0.175902341,0,0.018323559,0.05957921,0,0.030566577,0.024599822,0.041525488,0.001404588,0.081880627,0,0,0.082752652,0.030485696,0.029725668,0.031732566,0.010348935,0,0.127951831,0.089855269,0.181155817,0.039810121,0.044935723,0.005451851,0.071644444,0.070314977,0.084869582,0.016815708,0.013261798,0.070306342,0.076432718,0.125034142,0.099609426
0.040342101,0.069690937,0.041773861,0.071020506,0.034932537,0,0.045417953,0.056214108,0,0.093819139,0.046865193,0.024363384,0.055222222,0.042174577,0.040187618,0.034992224,0.028563872,0.0328937,0.028559367,0.063021326,0.038747058,0.038505673,0.027289403,0.078671564,0.042042727,0.042540668,0.015669918,0.032868027,0.0343871,0.041736651,0.038976012,0.023580477,0.060345038,0.009062061,0.031255,0.024342304,0.117704412,0.030762307,0.059035964,0.04425976,0.049213182,0.044314601,0.021380357,0.038580182,0.024051007,0.03940552,0.068733447,0.047842187,0.081870514,0,0.020163641,0.014955604,0.073933277,0.046108926,0.031004891,0.031542882,0.098248124,0.049628787,0.081141731,0.014310711,0.046990394,0.040342101,0.069690937,0.041773861,0.071020506,0.034932537,0,0.045417953,0.056214108,0,0.093819139,0.046865193,0.024363384,0.055222222,0.042174577,0.040187618,0.034992224,0.028563872,0.0328937,0.028559367,0.063021326,0.038747058,0.038505673,0.027289403,0.078671564,0.042042727,0.042540668,0.015669918,0.032868027,0.0343871,0.041736651,0.038976012,0.023580477,0.060345038,0.009062061,0.031255,0.024342304,0.117704412,0.030762307,0.059035964,0.04425976,0.049213182,0.044314601,0.021380357,0.038580182,0.024051007,0.03940552,0.068733447,0.047842187,0.081870514,0,0.020163641,0.014955604,0.073933277,0.046108926,0.031004891,0.031542882,0.098248124,0.049628787,0.081141731,0.014310711,0.046990394,0.040342101,0.069690937,0.041773861,0.071020506,0.034932537,0,0.045417953,0.056214108,0,0.093819139,0.046865193,0.024363384,0.055222222,0.042174577,0.040187618,0.034992224,0.028563872,0.0328937,0.028559367,0.063021326,0.038747058
0.014625845,0.005130793,0.021192593,0.00507668,0.011911038,0,0.008385885,0.022776657,0,0.008359705,0.011879025,0.002950254,0.011155556,0.010230253,0.028404262,0.011372473,0.028639438,0.01132363,0,0.011177645,0.004940379,0,0.017327501,0.005777758,0.017581504,0.011290668,0.009355749,0.078624121,0.005194069,0.011796414,0.088494715,0.009897028,0.006661624,0.001529418,0.018774335,0.01222515,0.007550678,0.004819767,0.008844492,0.015606881,0.009549867,0.016970851,0,0.014448656,0.012869709,0.007607926,0.015097816,0.012253417,0.005969725,0.00410083,0.008057129,0.006924327,0.020331651,0.007340119,0.017578666,0,0.01231082,0.01059015,0.004898607,0,0.004565083,0.014625845,0.005130793,0.021192593,0.00507668,0.011911038,0,0.008385885,0.022776657,0,0.008359705,0.011879025,0.002950254,0.011155556,0.010230253,0.028404262,0.011372473,0.028639438,0.01132363,0,0.011177645,0.004940379,0,0.017327501,0.005777758,0.017581504,0.011290668,0.009355749,0.078624121,0.005194069,0.011796414,0.088494715,0.009897028,0.006661624,0.001529418,0.018774335,0.01222515,0.007550678,0.004819767,0.008844492,0.015606881,0.009549867,0.016970851,0,0.014448656,0.012869709,0.007607926,0.015097816,0.012253417,0.005969725,0.00410083,0.008057129,0.006924327,0.020331651,0.007340119,0.017578666,0,0.01231082,0.01059015,0.004898607,0,0.004565083,0.014625845,0.005130793,0.021192593,0.00507668,0.011911038,0,0.008385885,0.022776657,0,0.008359705,0.011879025,0.002950254,0.011155556,0.010230253,0.028404262,0.011372473,0.028639438,0.01132363,0,0.011177645,0.004940379
0.004224918,0,0,0.00149782,0.001874524,0.003176158,0.004125855,0,0.006550926,0,0.002115443,0,0,0.004682862,0.00292541,0.004179627,0,0.037438915,0.001646438,0.001607312,0.003065104,0,0.003442924,0,0.001729988,0.002220676,0,0.001451203,0,0.001660091,0.001486256,0,0,0,0.032881754,0,0.011292005,0.001858223,0,0,0.003084537,0.003479517,0,0.001445706,0,0,0.002891616,0.109917188,0,0.001669925,0.031177132,0,0.002372681,0.001946551,0.003967888,0,0,0.012128509,0,0,0.025663171,0.004224918,0,0,0.00149782,0.001874524,0.003176158,0.004125855,0,0.006550926,0,0.002115443,0,0,0.004682862,0.00292541,0.004179627,0,0.037438915,0.001646438,0.001607312,0.003065104,0,0.003442924,0,0.001729988,0.002220676,0,0.001451203,0,0.001660091,0.001486256,0,0,0,0.032881754,0,0.011292005,0.001858223,0,0,0.003084537,0.003479517,0,0.001445706,0,0,0.002891616,0.109917188,0,0.001669925,0.031177132,0,0.002372681,0.001946551,0.003967888,0,0,0.012128509,0,0,0.025663171,0.004224918,0,0,0.00149782,0.001874524,0.003176158,0.004125855,0,0.006550926,0,0.002115443,0,0,0.004682862,0.00292541,0.004179627,0,0.037438915,0.001646438,0.001607312,0.003065104
0.011765224,0.014485846,0.002216052,0.021698501,0.01979966,0,0.003304039,0.001891588,0.060298791,0.015879239,0.009414882,0.041820184,0.049111111,0.031555287,0.018957966,0.00622084,0.026466921,0.023487993,0.026153034,0.025422839,0.065725149,0.024768077,0.010046564,0.029672594,0.008730404,0.008080051,0.004915298,0.025940259,0.02364482,0.004999805,0,0.012729148,0.009467802,0.038016959,0.016334204,0.00680375,0,0.014154436,0.007686123,0.003991109,0.018995173,0.010077468,0,0.003051112,0.012243934,0.009023355,0.009519301,0.009210261,0.007959633,0,0.013678381,0.025012365,0.033217539,0.009692202,0.001499492,0.012979715,0.012800241,0,0.011439205,0.006749156,0.014717546,0.011765224,0.014485846,0.002216052,0.021698501,0.01979966,0,0.003304039,0.001891588,0.060298791,0.015879239,0.009414882,0.041820184,0.049111111,0.031555287,0.018957966,0.00622084,0.026466921,0.023487993,0.026153034,0.025422839,0.065725149,0.024768077,0.010046564,0.029672594,0.008730404,0.008080051,0.004915298,0.025940259,0.02364482,0.004999805,0,0.012729148,0.009467802,0.038016959,0.016334204,0.00680375,0,0.014154436,0.007686123,0.003991109,0.018995173,0.010077468,0,0.003051112,0.012243934,0.009023355,0.009519301,0.009210261,0.007959633,0,0.013678381,0.025012365,0.033217539,0.009692202,0.001499492,0.012979715,0.012800241,0,0.011439205,0.006749156,0.014717546,0.011765224,0.014485846,0.002216052,0.021698501,0.01979966,0,0.003304039,0.001891588,0.060298791,0.015879239,0.009414882,0.041820184,0.049111111,0.031555287,0.018957966,0.00622084,0.026466921,0.023487993,0.026153034,0.025422839,0.065725149
0.002200478,0.001934561,0,0,0,0,0.004125855,0,0.008583227,0.008345703,0.001371551,0,0,0,0.001470877,0,0.005969698,0.003848983,0,0,0,0.002117206,0.00206011,0,0,0.004093536,0,0.005182869,0,0.001328073,0,0,0,0,0,0,0.004330869,0.00413745,0,0.005682257,0.007824617,0.001871061,0,0.014045204,0,0,0.008751615,0.001790884,0,0,0,0,0,0.001743785,0,0.001341479,0,0,0,0.002228888,0,0.002200478,0.001934561,0,0,0,0,0.004125855,0,0.008583227,0.008345703,0.001371551,0,0,0,0.001470877,0,0.005969698,0.003848983,0,0,0,0.002117206,0.00206011,0,0,0.004093536,0,0.005182869,0,0.001328073,0,0,0,0,0,0,0.004330869,0.00413745,0,0.005682257,0.007824617,0.001871061,0,0.014045204,0,0,0.008751615,0.001790884,0,0,0,0,0,0.001743785,0,0.001341479,0,0,0,0.002228888,0,0.002200478,0.001934561,0,0,0,0,0.004125855,0,0.008583227,0.008345703,0.001371551,0,0,0,0.001470877,0,0.005969698,0.003848983,0,0,0
0.002977981,0,0,0,0.005018257,0,0.003706561,0.001862486,0,0,0,0,0,0.001772283,0.001389161,0.012279679,0,0,0,0,0,0,0.001185269,0,0.001475183,0,0.004684292,0.003014702,0,0.001816335,0.003000292,0,0,0,0,0.004211845,0,0,0,0.001497874,0.002282906,0.00180541,0,0.001823943,0,0.002738854,0,0.003285532,0,0.008391904,0,0,0.001546831,0,0,0,0.001568657,0.002742291,0,0,0.001551071,0.002977981,0,0,0,0.005018257,0,0.003706561,0.001862486,0,0,0,0,0,0.001772283,0.001389161,0.012279679,0,0,0,0,0,0,0.001185269,0,0.001475183,0,0.004684292,0.003014702,0,0.001816335,0.003000292,0,0,0,0,0.004211845,0,0,0,0.001497874,0.002282906,0.00180541,0,0.001823943,0,0.002738854,0,0.003285532,0,0.008391904,0,0,0.001546831,0,0,0,0.001568657,0.002742291,0,0,0.001551071,0.002977981,0,0,0,0.005018257,0,0.003706561,0.001862486,0,0,0,0,0,0.001772283,0.001389161,0.012279679,0,0,0,0,0
0.01210263,0,0.010672712,0,0,0,0,0,0,0,0.007903852,0.010794937,0.006444444,0,0,0,0.001549099,0.001799695,0.007039578,0,0,0,0.01728517,0,0.034304719,0.001070205,0,0,0.006468977,0.004452951,0.010931618,0.005063954,0,0.006741924,0.008893808,0,0,0,0,0,0,0,0.031670325,0,0,0.010276008,0,0,0,0,0,0.006311972,0,0.007299566,0,0,0,0,0.001204127,0,0.022913545,0.01210263,0,0.010672712,0,0,0,0,0,0,0,0.007903852,0.010794937,0.006444444,0,0,0,0.001549099,0.001799695,0.007039578,0,0,0,0.01728517,0,0.034304719,0.001070205,0,0,0.006468977,0.004452951,0.010931618,0.005063954,0,0.006741924,0.008893808,0,0,0,0,0,0,0,0.031670325,0,0,0.010276008,0,0,0,0,0,0.006311972,0,0.007299566,0,0,0,0,0.001204127,0,0.022913545,0.01210263,0,0.010672712,0,0,0,0,0,0,0,0.007903852,0.010794937,0.006444444,0,0,0,0.001549099,0.001799695,0.007039578,0,0
0,0.009214867,0,0.01333457,0,0.020089197,0.008956125,0.032050287,0.013491017,0.004648948,0,0,0,0.012405983,0.045384716,0.014677294,0.015906601,0.015330251,0,0.009360227,0.012118155,0.008072858,0.009397488,0.012003404,0,0.033310146,0.035985626,0.074736969,0,0.032127651,0,0.006110607,0.023889119,0.015876814,0,0.019439285,0.021132828,0.025869953,0.00397934,0.032363742,0.016520572,0.023535977,0,0.025703311,0.030922723,0.003545648,0.029466331,0,0.011850615,0.002969931,0.037256412,0,0.023608835,0.001824892,0.035364953,0.009607889,0.009211154,0.067197289,0.012451767,0.010894472,0.00340178,0,0.009214867,0,0.01333457,0,0.020089197,0.008956125,0.032050287,0.013491017,0.004648948,0,0,0,0.012405983,0.045384716,0.014677294,0.015906601,0.015330251,0,0.009360227,0.012118155,0.008072858,0.009397488,0.012003404,0,0.033310146,0.035985626,0.074736969,0,0.032127651,0,0.006110607,0.023889119,0.015876814,0,0.019439285,0.021132828,0.025869953,0.00397934,0.032363742,0.016520572,0.023535977,0,0.025703311,0.030922723,0.003545648,0.029466331,0,0.011850615,0.002969931,0.037256412,0,0.023608835,0.001824892,0.035364953,0.009607889,0.009211154,0.067197289,0.012451767,0.010894472,0.00340178,0,0.009214867,0,0.01333457,0,0.020089197,0.008956125,0.032050287,0.013491017,0.004648948,0,0,0,0.012405983,0.045384716,0.014677294,0.015906601,0.015330251,0,0.009360227,0.012118155
0.008215119,0.00363548,0.003922667,0.002081041,0,0.027698741,0,0.007411144,0.002378224,0,0.001278564,0.004173861,0.006977778,0.006873001,0.003677192,0.013867289,0.022594174,0,0,0.003634836,0.002483123,0.015386107,0.017581487,0,0.00282967,0.001311002,0.003041581,0.011074063,0,0.010585524,0.002111316,0.001400668,0.012054367,0.002320137,0.009080484,0.010130027,0,0,0.00269832,0.006812911,0.008608821,0.009814863,0,0.006034983,0.009622764,0,0.002725284,0.002989295,0.004015351,0.001331713,0.012273068,0.002355213,0,0,0,0.003299313,0,0.018259648,0.014367423,0,0.005693135,0.008215119,0.00363548,0.003922667,0.002081041,0,0.027698741,0,0.007411144,0.002378224,0,0.001278564,0.004173861,0.006977778,0.006873001,0.003677192,0.013867289,0.022594174,0,0,0.003634836,0.002483123,0.015386107,0.017581487,0,0.00282967,0.001311002,0.003041581,0.011074063,0,0.010585524,0.002111316,0.001400668,0.012054367,0.002320137,0.009080484,0.010130027,0,0,0.00269832,0.006812911,0.008608821,0.009814863,0,0.006034983,0.009622764,0,0.002725284,0.002989295,0.004015351,0.001331713,0.012273068,0.002355213,0,0,0,0.003299313,0,0.018259648,0.014367423,0,0.005693135,0.008215119,0.00363548,0.003922667,0.002081041,0,0.027698741,0,0.007411144,0.002378224,0,0.001278564,0.004173861,0.006977778,0.006873001,0.003677192,0.013867289,0.022594174,0,0,0.003634836,0.002483123
0.001422976,0,0.005119845,0.002147317,0.00210884,0.004261345,0,0.001755781,0,0,0.009414882,0.001767433,0,0.001296793,0.004053082,0.004568429,0.003494918,0.001615785,0.001519789,0,0,0.006650613,0.002695075,0,0,0.001096961,0.003477926,0.002505053,0.015629427,0,0.001791841,0.001308316,0.002757375,0,0.001533415,0.002591905,0,0.003440617,0,0,0.004513532,0.003184086,0,0.002126533,0.004982585,0.003135173,0.002712489,0.00366256,0.001510198,0.006309782,0.002383827,0,0.003683555,0,0.004129372,0,0.004178902,0.002987537,0,0.005103529,0.002291355,0.001422976,0,0.005119845,0.002147317,0.00210884,0.004261345,0,0.001755781,0,0,0.009414882,0.001767433,0,0.001296793,0.004053082,0.004568429,0.003494918,0.001615785,0.001519789,0,0,0.006650613,0.002695075,0,0,0.001096961,0.003477926,0.002505053,0.015629427,0,0.001791841,0.001308316,0.002757375,0,0.001533415,0.002591905,0,0.003440617,0,0,0.004513532,0.003184086,0,0.002126533,0.004982585,0.003135173,0.002712489,0.00366256,0.001510198,0.006309782,0.002383827,0,0.003683555,0,0.004129372,0,0.004178902,0.002987537,0,0.005103529,0.002291355,0.001422976,0,0.005119845,0.002147317,0.00210884,0.004261345,0,0.001755781,0,0,0.009414882,0.001767433,0,0.001296793,0.004053082,0.004568429,0.003494918,0.001615785,0.001519789,0,0
0,0,0.029037928,0.005169466,0.001835471,0,0.051724138,0,0,0.001316269,0.033916824,0,0.001311111,0,0,0.034279419,0.017285677,0,0,0.010421263,0,0,0.009326937,0.00132127,0.014215404,0,0,0,0.010222873,0.002070232,0.065242454,0,0.04040897,0,0,0.01006523,0.034692304,0,0.003025389,0.002386935,0.002544308,0.017824317,0.033543479,0.012053155,0.003695614,0.001082803,0.004657292,0,0,0.096274375,0,0.005110813,0,0.005880206,0.209629049,0.001033301,0.00337575,0.06967204,0.036205906,0,0.04558033,0,0,0.029037928,0.005169466,0.001835471,0,0.051724138,0,0,0.001316269,0.033916824,0,0.001311111,0,0,0.034279419,0.017285677,0,0,0.010421263,0,0,0.009326937,0.00132127,0.014215404,0,0,0,0.010222873,0.002070232,0.065242454,0,0.04040897,0,0,0.01006523,0.034692304,0,0.003025389,0.002386935,0.002544308,0.017824317,0.033543479,0.012053155,0.003695614,0.001082803,0.004657292,0,0,0.096274375,0,0.005110813,0,0.005880206,0.209629049,0.001033301,0.00337575,0.06967204,0.036205906,0,0.04558033,0,0,0.029037928,0.005169466,0.001835471,0,0.051724138,0,0,0.001316269,0.033916824,0,0.001311111,0,0,0.034279419,0.017285677,0,0,0.010421263,0
